PRICE,SOURCE,SEX,COUNTRY,AGE
4932,19,android,female,tur,26
4933,19,android,female,tur,26
4934,49,android,female,usa,22
4935,19,ios,male,bra,24
4936,49,ios,male,bra,24
4937,29,ios,male,bra,24
4938,39,ios,male,bra,24
4939,49,ios,male,bra,24
4940,39,ios,male,bra,24
4941,19,ios,male,bra,24
4942,49,ios,male,bra,24
4943,39,ios,male,bra,24
4944,59,ios,male,bra,24
4945,29,ios,male,bra,24
4946,39,ios,male,bra,24
4947,9,ios,male,bra,24
4948,29,ios,male,bra,24
4949,29,ios,male,bra,24
4950,29,ios,male,bra,24
4951,49,ios,male,bra,24
4952,19,ios,male,bra,24
4953,29,ios,male,bra,24
4954,49,ios,female,tur,18
4955,39,ios,female,tur,18
4956,19,ios,female,fra,31
4957,49,ios,female,fra,31
4958,19,ios,female,fra,31
4959,39,ios,female,fra,31
4960,29,ios,female,fra,31
4961,19,ios,female,fra,31
4962,39,ios,female,fra,31
4963,19,ios,female,fra,31
4964,49,ios,female,fra,31
4965,39,ios,female,fra,31
4966,39,ios,female,fra,31
4967,29,android,male,bra,19
4968,49,android,male,bra,19
4969,29,android,male,bra,19
4970,39,android,male,bra,19
4971,49,android,male,bra,19
4972,39,android,male,bra,19
4973,9,android,male,bra,19
4974,29,android,male,bra,19
4975,29,android,male,bra,19
4976,29,android,male,bra,19
4977,39,android,male,bra,19
4978,49,android,male,bra,19
4979,19,android,male,bra,19
4980,39,android,male,bra,19
4981,49,android,male,bra,19
4982,29,ios,male,usa,27
4983,49,ios,male,usa,27
4984,59,ios,male,usa,27
4985,39,ios,male,usa,27
4986,29,ios,male,usa,27
4987,39,ios,male,usa,27
4988,19,ios,male,usa,27
4989,29,ios,male,usa,27
4990,39,ios,male,usa,27
4991,29,ios,male,usa,27
4992,19,ios,male,usa,27
4993,39,ios,male,usa,27
4994,39,android,female,bra,31
4995,29,android,female,bra,31
4996,29,android,female,bra,31
4997,29,android,female,bra,31
4998,39,android,female,bra,31
4999,29,android,female,bra,31
